"NU_INSCRICAO","NU_NOTA_MT"
"b04d55df23021bca201b74ffe2e63ea7f2449877",473.311207566801
"3f318550fb1494cc6160d1e031ae29ac2fc065aa",480.378207775888
"ef77de8ef635260390a3261262869ca5c6135f59",NA
"2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2",NA
"c7cc0461b2c741ae81ee815a975dc6b9e514875c",466.896313680008
"73274817307e9baf478abdd2e6e73bab0ab26ecc",NA
"af6c4e9ec5b12de767977306416bd0d9447d310d",443.289361934073
"7b309e8114f95274ac95aad6697df953fce1d861",416.145069471501
"354a476d6cc00db02bbe4bacbebe0298c14b9926",NA
"1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4",434.826373195317
"adcb305091a3f8b4a9771362caaae7d2b39465c2",467.844146743014
"3b08ec5615162eeef39ddf97c305601f8d6be53c",608.29364750378
"dd8bf6ed8a7291b0bac35478a7d4812939478898",513.092374674814
"298c9c61c87385c00c8eaa4192d153a8d059e411",471.337135792075
"df79eec536e5028c8774e72b5ed0ea72ee8f63b5",NA
"64449fe7c928f02f796c5b0d527c681b537f7859",450.365947097338
"bfaa66d24544cca4105e4364d9228bb8dc61c14a",NA
"62d6fdccdcae41351a63bcd346eb65178c0481f1",326.541914717343
"5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c",591.870525334304
"f0d08da594cee151c351acda8e05cedb7aa8f2e6",575.184095949373
"cd2030092aacaa9580845fc92189ad3bc1a88129",410.628022724203
"1372e1ae0bd729de3f59baae76f62b02b73b21ac",476.578748866063
"3a74629fd3af085f644ada2fd31359de263dc95d",473.74340566544
"c5c4d066740c70017879a186e3df0b148edb1785",424.529576439084
"93622845055ef268067ee6964763aff9683e8360",431.642197494096
"5201a5f9e394334dc5fd4a496f8f50e6208d19e7",397.90998158261
"7e760b93b2a189673c81aff7015aca45b4f50f3e",459.742350835958
"eaa1a34e13b8a09212e41da38d9aeb156cdb67ec",NA
"e4e972daa04fa516a7faddc8f3a9051fa1a3ef73",439.335417242361
"04013eb3b9f5e047e3c384cbc124d6be434890c1",414.404440300113
"da0d4b43fd0c5896ab67944d72aa269aa842668e",607.912957913662
"27b0ea08fbfdf0ab929e8910fb53de7f2d38e027",468.438232965665
"bf751d79db8096cf876ac75002003bf2a7da2035",425.669184189328
"6e85f5878fde0da41bcbdeb1050e561c334bc31f",NA
"726af52ecc5309864376cfbb79843e4d9bc67eb0",514.316760183539
"cdad5bfc0354572880fa799d9a0af784137de4a0",NA
"ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7",522.277086277191
"9cb5797ed8f7ede425ba307f769774b42460774c",473.488667431901
"ac75c3f733f769455017ffdcf9b4ef75af3f853b",415.774887402866
"8c408798149631973f52a14f363b604349f3425d",595.980402957943
"b2994317d9802cb04c018f57f863aaa6fae7a2b7",NA
"0f1c44bdb576aa13a22627c4415521e2a68398e9",NA
"b04c28955fd0f07bf69fc01d69aed8d166814b31",439.746589280514
"8526e4bbbef79ed45f772a3cf3f872feca4b2c78",440.978819386218
"fa2603e1077c05493a48a74c6365a8d938b9bb58",448.591502718852
"0432abb93e94758393c78d674c53761c8e7547b2",416.904637398705
"49b0b691c0182295bc83ac4cc9d50a64a5848c0d",551.292100762397
"40e4c903604e672a031abf55a0e9d0be2499e19d",549.254393574295
"954ace12d31d77ef4ea626ea92bdeb925fd6e5ae",564.890256452888
"ae275ec587fa99cbc535a14b099e9a53418ad6f5",613.798011075069
"a40bcb038126e8fcc18613587d349c451b17495e",638.935941908909
"9b19bbaedd6ecaef988bef930c5793119b19dc00",450.894894140567
"62d3a19afc54c1410e6e771ea29b909f8796cdcc",NA
"d20057efa140f475a2ab2abe27411b82e8da0e5e",NA
"96e1a9ae54f3094c2837def24b35651fd65b7683",NA
"3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3",431.744753412855
"6be58e40bbd01a8ac4d505fbd0365dd83af28e95",486.74577456404
"f97828327a4314a4678a907d32d289e43235a80f",NA
"46ef075a91ce3096159d24ef137e502955a2e92a",438.245716000005
"525cdb6a9a5f67818cf00847195ba88f8fe91978",NA
"0fd2ebb2cba41467a2f1f064879e27c14671db11",462.328951392522
"1a4a64788e42e62aebaf976e118e4312f271be20",565.278920802584
"53c0a7d0d86fd533212fc581cf32c5cccadc294a",NA
"176bc8dd43cac4ba6a6d6a02ffdff69f551753ea",510.510662097235
"fb888df8e882e6c0d8422fbd16748fe087fba56a",NA
"6c508375be3ebcb0b6c52551760aebf3b08eeb9a",413.399098550039
"268cf78cf0732bf2305b70f7e0d213f9d4426fb9",NA
"d920d310fa85f5d607cddd3f366d1fb4901372da",482.374499003455
"362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7",502.436059531556
"15eee3ac96dc71dc59f1b5347631950a6c8fd4cd",NA
"ba01e15e5a2f24d0dd9b724618655a329ad61213",465.987521554557
"dbeac2f05498472ec708163898309999efef03f2",383.119488013019
"31782322f561ad5f596f6ae148c8204fad23705f",NA
"bfd9561d59f723b856dbcc1ce674e11bba238a99",NA
"f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88",534.472264195257
"8b8e4fa6082f26f5676d2a45314fc89dcdad7076",472.916895470312
"825b9a5eb0d8725082051b41e082aed01dc9be7e",402.676042539245
"67d77c90ad21e26bfc94677547f6910b01dc1d32",403.55640902683
"5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b",NA
"74271d115ce6ed32aa2aa834385200a606c62bce",361.929243134553
"6efd349903f7b391b6f920cc76de7b507258a8c9",395.616623479775
"e85ffa10d21d03b9b4e925b5808dde341be4a62e",NA
"c0934de7b64b1ea909ce77c97580606e18936874",617.771466994049
"f81906feca10f1eeb5153e9f662a06040dc795c9",558.437544068909
"18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53",413.21650620415
"2ad02e38865830766bb87531dcb154852364eb39",523.133571603579
"e2a2e25e4621145f30dd816bb0524080d0d0fe6e",NA
"f986cc713f62755c8e4e47a388f9775fe2f46b40",460.620008299174
"143481c553f2f07d71a7b02d4364cf716eb213c3",532.395749516048
"7c2c0ca131808098924fa3305efe67029c95e527",511.125658163142
"862074b9b6dcb5e90476279725b9d0aa991f1e86",389.295311574331
"a5873b09206a34e65ff84c5d12d27998701220b4",444.75539344153
"cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba",428.274646038155
"cd532929efcd6be773ba62fc83c631a77eb24e94",632.032583512414
"64a70bc39c408304ecb8e572765315a3896ff833",497.832514679212
"5573caf7f47589820461e64565f85c11bf9f122b",457.081238882599
"3d53dc66f180761ba5e2d28a300c8ef057d9ea7c",577.188499370251
"e7f989fad23aa525007003e7d1382ae56c9947f5",446.569203334201
"44b8f6f734d554fec0da2e60da8d27868798c802",484.018843034272
"ae0ce3518210a23804d30a83c92f5c2da6fe1382",NA
"34d6082a74330b3f5bc565fc573674afaa03f661",706.446431420448
"d25c087f96c3997d6328b953d4a710d27ef5838a",456.279484904158
"0e916480daf872f3cfd63c9decda513616804b6a",NA
"0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c",NA
"1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba",499.721700056173
"e447d3f2d58677fd267d7a03f501ef642a1d4e06",386.632232776883
"fbe1950b1a096572f21ea11345473fefcba6c84c",440.053651870027
"e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d",NA
"c2254381cb8e8019e54099ee35eeb5fe7216f9a0",450.133267873584
"e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3",NA
"48bb95f95bf1597bd67366fb50610ada3df98863",443.383739388093
"51ae593280f360e68b5400abcbb0d37f1ecade71",689.757754620694
"beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12",NA
"d306f972ccb66cdd4b336af47af14e1bf8240cec",NA
"8a1a696322f3f7e0861982fbca06cdbb039832d9",NA
"6058199e6bda1e0af51a1186b65ff76d4fe4035c",554.912423359535
"9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3",436.31555691412
"31a4df5d818242efa0d50309c9bd5e503d3811fe",446.120012220668
"89c71043264315c4e0eea0f8775363a12dc82061",406.05576712587
"81d76646552b14b85adb5d258e5a135fd7ddb86a",468.516453444806
"33de6b4f2bd10a91eb624b8d76424b8264d29a8d",NA
"b63eff83ebc02e1bc7a73477edda3b76a05571b6",NA
"c4a3b96cff4393b06246604527f1a558ad8b66b3",555.595771000521
"dc284de80ad0db4a78bee253f995f0920e340cfa",NA
"45eab0d008b4971810ca4b2d7b735916d9991a9a",630.26939711181
"982fd0566d5924b506fe1477fda3513984c4c702",527.501827120552
"071406b9fa1692facfb35f7a9ce5106eae4ef6d1",510.544848263776
"4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042",442.197881651271
"dd6b231790b9a80f5d1d6ee8aa5796249f008d50",NA
"8cadd025151167286941b7d4f113e0335e046bbb",585.22237450353
"412696b14eed4da0a81260862fbe1855d8fc75a1",NA
"6629196865947bb489338e3fa1c9f0e56614ee72",507.190673785297
"b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44",373.770529956341
"bff7d200b32aa005540af908fb325a46ca9bb742",407.542296035893
"22a2734a900eec40dd32ef379894cfafe40c63c6",NA
"edfe4f7961749b29d0bcb06933f1a8710846e116",NA
"5d42040f9935aff1dabc32c4f5a578148138e1af",418.486681264201
"bd01964e27b0e530ca458b382b07493aeb48a2ef",438.589411029086
"6588cdc7aef843b1775104bc38017bb3f808c7bc",458.466941131585
"8f355ce069b6da0b9a1f6890136dc7d7e1b00c44",604.523910599437
"1d705b7b461dfd626645d5df319ab733c1c1ca73",484.650587253748
"106b58912414f794e754883865bf6e4cf68adfbc",444.26770634124
"308f5a51e95317261a7d66fa83feaf3504542cbe",NA
"973c923e39db780e329a64c6049dc85d9be17978",399.977094742571
"19dd82f8d74cf3f076d24e9985dae14d95a9318a",NA
"0f5367ce6b0a0245b9a7d75b6e2321a092f2596c",437.971881717887
"7f9879b40a268318e2a969e73156aa9df7a48c13",527.617534009443
"3060b85e8d3e20b11f4391e64c6f916cede388c5",NA
"866d7784ed1380003929da44f965aef9339702f9",575.749812275193
"1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c",485.401127873415
"032ef02de121b7ab5f2ee4ffab719f464050f862",NA
"68040110ffe6ecacbbff5e21086c8c416132a22c",NA
"f66562b958e6349449b87fea0a01fab214f6ec8b",359.785110521896
"beefc7a89a2d9882e5983d80e356f8b7c23994f7",498.788994273831
"82d7709a8445664e93038482fbfee478e8a40273",491.463939828936
"e3929d32c498f8e45ae326017cf7c60308880d94",614.307352097019
"9da35674034a0a1373298436fdfb2f1d840a6da2",433.810907654464
"6d980e58439452168c46e569c5671e7820d0800b",NA
"0c48aad5141a6d61b2669d5c06360ecb9e8cba72",410.032378871052
"2f8e05c2d702db25093589b14295ab88abf009e0",NA
"407861b22074fd4b864404e8ef0942947c9ec7d7",NA
"d426e04457c4fc8b4068a7da6805a7ab8e07224d",450.506356156827
"70aa6679bdb9627324f6626534a7709cdcbdb0f8",NA
"f5c04dc290d6706af8214800e25be19129dc9f7b",454.622540453305
"cd20ace0b8fb57cecb028764042f1c7851d39507",429.37864841507
"eb5f0ef501357740c2ac626bf1ce233475aa47af",465.340752854364
"0c64cd60003cdf47cf40d2f0ecd0a858eda864bf",NA
"383f9cdf1c3d46a2cd312345792cf74f15e4b746",566.294721835111
"c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8",NA
"fe23ba819708fa369addcf9e6dcc7657cab3a96a",473.72785240334
"ff9b660a4b5cec9244456ee346b17eaa0e891c5c",634.995789620084
"c4e415962974bee4963519523194e05c3638dd39",NA
"d50835b7ccba559c85daac789b52a4dd31e98eb9",NA
"b0e8139fa43e8c764878dcd69f3548d74353d838",472.201116276463
"e023d054a9a69d221946660afd3b8cabfcd05230",NA
"9284a89fdbdd88fe9877dad42e9984e7e2484e20",507.796488013414
"f4c4cee74ce9ede036564ef9b80aba39c768e126",386.838648347849
"b1b16d232ac65293996ef45fcac75a0fca3e7325",NA
"b8fb9eb73a9f599896d49678bdab39e07479b2ba",406.177257915129
"c04b0546f83b9eb90d11ca7597181b9ef956a80a",NA
"bee771ff249f080561ad1b67c3a0050a3ab89b32",488.193748705621
"b1cb99c8b63b442384c0af490ca27366e5a91489",NA
"809ec35d37a181001a42e6340709505e78a2c577",445.706458505303
"67da0b704f0c6cc6037509ab516aaaf58fd950b0",464.860794933326
"53a43fbdde0c7189e80b0eb49689cc0c076a78a4",443.366694826159
"4617bca8992d06315c5592eb69d2493ac7ddf543",NA
"60290f6053f0e9a625bc9d2f699ca507e8985292",398.286634569156
"1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7",467.601419100666
"89d16717c0a898a0955477e778e309036aa6e584",NA
"151d112bc6f05c1069b4b743f73f92a08826741e",NA
"a90416a3b247048aaff99c5f2f88a45e2dc20046",NA
"4dff8608a5941c894c2f71aae910da722b5b2b2d",427.064246439544
"67833093fd0fde740199378acf55c33de750736f",480.724016593329
"23c6b7ea47102c0ba28ac805a03304d515494ecd",522.49272811414
"685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8",NA
"1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17",446.824873486166
"68b155dada9a40aafaaa7714e063a432dd8275d6",392.048430320054
"bd21086734939a7c2bc239854d12d7b8b2009fd6",NA
"4b324a03dd0297c66f2f390ab58e6c3c3b6fae16",617.143069586078
"04df4468d9913083f7984969a8b2892f210b4193",408.97345001192
"cc2a0d12abf9b0917d668bec85e91fafddac7c45",526.223648465746
"3c5e07f1980f7cd16cd801e5f1b4f02825274201",NA
"e9b1849607e9d8ab47b7fc39be369805313dda59",377.593952404616
"f4908c99ff49fb68410ac0d479e7def865dbff16",NA
"4fd6d0176a158a7e6c0e74ab3b5559ffad569413",NA
"8919315667eed33ef7df11b0dcfc40d6d69163b8",NA
"0adec45c06749fe632ed2304c345b14418d15871",NA
"95a22a438d6ae5aae37830d6a7fc74e75fc981af",473.118046542801
"27584421ac81833fb4ccf564a6fcdd4ac2b698be",553.788097394642
"e720fd525ae844a709b93fdb28f7914c48d8160d",526.348999373574
"24fa503c4c1225e71a37fe92b354c626e099cbb6",581.231062997894
"6af857c10637e8e60ee8723080d306cf45181a2f",590.823063143676
"4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43",NA
"32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e",431.1165427789
"fe61cad7894d78b02178a3eb5ec99ffdb5351160",NA
"b47ef6a5c4acfbd675d3b3946bc23a9749703fdd",NA
"ddb9f7681e4b80dfff9ee296444d1294f55dd13c",456.450747130386
"3a9507cc35b592af5172dd8ebb28cc89827e3f68",421.771253090705
"132375a118767bda43cef7d17fb9ee7e3910fda6",NA
"551f1885fa0f60bb05f612a39cafe53130ac961e",419.391658192708
"399626499b7dfe518b8a4a57b801dae132f325db",NA
"cc3750ac71c85cc688659b3eb20dc112738eb623",651.887875705685
"04239f2bf72cdc7e72a1c7a90711df6fc5f26da5",442.839419322073
"9c87e30e40e82eba487a7fb0b594eb881db74389",383.935646882359
"dfa9e94c4a431aff8ee89b047cc66d0c7e44988b",NA
"eb13a10d11465081642b5ae93ad1867dcd2d3b1e",441.351172687475
"f3931aca05bc6c99fe0c03619fc54098c0c515ef",NA
"16f6526457cc7d849c2a9829efa0e021c78353f0",509.589555944227
"74b0cbfbe74747c9780b564db3e624d3c19878a2",419.351955492651
"fc67a6d22a9d1beadaf42cd714789d5749800b19",432.309920394374
"d0c7acbad13d292e637f23633da232e29186e20c",456.113668833976
"b921a4ac834cc1109c06e7c1de9439c0daf16e06",546.752535714284
"e31ee5529458da77ca3239ca06f64465e737e454",429.392115966761
"7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d",NA
"5c3b77931dd97f17e14c3bbf205173d36f09c6f0",465.479125591048
"07b1e3e8c1f33a4b6095ba6b1d17a147082a388f",558.57971777493
"b095a86f58a41adaf4197caac4b38de0a96a4058",NA
"05a25962f9f30d8544842ec3d79244e99d11017b",603.174104551092
"458f801c533d802e3655e9bbced52ee22826f197",448.482042989846
"03e6a7ed0af5b24ea57bb1bb6f37b17047637356",430.109603550568
"293ffd1359a352518d31928214161b644128851e",555.225460597576
"95068b8d72613d8b51b22243060dd50a498e4dbf",518.01476244379
"ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d",393.014657840971
"bf222e2161bef0e4bbbdd1e6afd8850d926aeea4",457.168564729396
"758e005c28f680380e79d7935f29ce42c3b49dfe",524.763230176694
"881348d182c96239cf7f78a13cefa5adb47fb752",NA
"e3fa80e14d38fffa4d278d65edd2c32b24019a9d",502.715424933322
"88bf2ee39f502979c06148c8ed9ad29b2df033a0",NA
"52a23c1eb5ea201859a91a6cb70114032878f7da",396.395392633562
"b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a",574.931591055334
"7361dcd9f215eaa06f5ebb15438e19a7113cee0a",NA
"6dccb96a95dd55aeed519fcfaf84d26493df68fe",NA
"ec12ea01cda3dcf0c6271ea7140c656f4774264b",444.575859740052
"14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588",549.174477562132
"c62671ce23840752f47d376866a2f2e0bb5a8248",NA
"131010225a14ea18fa1748a59efd6413fc0eb338",484.245524265453
"a2b095e8fed2a3edb2a751b5e1e71336757e278d",438.782549571905
"766e70bac5c7e88381749ba3f140e03132b0858e",410.935734074199
"92f75ecf86b6e027c977162cc4297db8d280b2be",476.217903469628
"a2b2a641336472d368c2c4b2253e9455fd58d688",NA
"a3af6be26868494212d438ddc80ba11e55d7261c",545.654033698394
"a9442d2d488ad2b163e4b3b0904c5199ce2e6547",NA
"822f4e8f415d032b8f75c14aabc5dda8f2c9b352",NA
"defb13732108dd8d257e70b84e439d9020576209",505.076084110327
"44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4",NA
"8120c2970d5087725caa5d3d87fcfb24155d181b",384.409970725644
"b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce",561.044768548599
"95ced045710caddbab17dd0552eed9f15d76b4b8",576.235838993625
"629fba23b8937cd3f4ae214255cc9b01b601dc9d",NA
"17cafdecd37633480065ba97838ed940156e0a07",486.283087837286
"6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280",NA
"39342260b5d0b77e66491fa443ba490d843c00f9",NA
"95dbcd144e591c2694acc9bc942726784469d0f8",NA
"5f553236d725160fdbff443604199b293f1f44ce",495.121850812083
"869b7dfefe247dfa859db744c33c2678411dd945",502.404396574359
"4f718d14fd2f4506b47f244ff6ba9989cf256207",NA
"c910640a6e6c25b259dfcc4990f2899245e988ca",425.117389542125
"c9210ff822feac437edffb18dda200a8f3ea1a59",493.089706379852
"e18348afecf00cc3d88f3ba48351ce1843f220a0",485.425701488173
"5954217e13179b6043acc782e102668a2612a8e4",470.554825909525
"503bbd27536b36d78fcc9d01270dc1561b6b3c5e",425.229655485456
"1988c28e027eaf2dadcb8d877e3b4aeae6f59a71",458.665848037277
"ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547",NA
"1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a",NA
"1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36",436.943906402133
"a7275f430267de859f35ff4b68e4a276e5be7279",461.734873960817
"5d8539ebe86a27c576d5f46bcba6ba71031a0143",NA
"b6a3a8134c6800d7c966237626e820f8e4a0ceb8",460.635783696275
"870a45c11058f7dfab6d067039447ce546c208b4",NA
"f9c8ad4b150124d24c41211c5292ccc2c16e68e7",507.854081343086
"812dad3abf68e537e7a5f58627c83daea4375233",459.36151406797
"03d57928e7232e9c4ec2bbcd08b78d6848d77ff2",NA
"8b9fea02641babf2396079c6edfed9abb45117bf",461.723754904096
"b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4",NA
"d8788a6c3e384b392b77f519451fed79c34453a2",627.807552451733
"1e6d53083bfb60a532c211edc06a3b3122eaa340",430.232448538332
"67c6e2c1d6737147e2585acdaad8d38d14c09c4f",NA
"1db27ec90efad017f1e8e8998389d75f98149663",435.438503756581
"ee22b8c134e9178600d57236685e0822b2034601",608.787164909634
"b03c5ebab160571176fd665bad3b559d23d28f4d",588.429294959451
"018c21da2ea1df6cc5d00ce480c48672c234ddb5",541.566705330479
"5a71e57629eb2d9b1281fa0acf78fc410f82233a",396.175085065859
"63add5acaf261ef36ff419c5cf3301d8b1a91b06",417.612709056729
"5b7f5fb34de0f846635830319871e2bdd06857b1",471.621682291897
"e074b29573906c0b39248900a4d73df3a44cb72f",453.105894788345
"b531258b394067bfd55762aecedc84154e145dbd",NA
"5a8b5ad4914609f0da01a68168f2dcaeb52a1d62",493.197555391586
"6581d33040854c49896098641bd48cca28d0bfb1",453.250747164472
"aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3",542.004420708748
"07333b87f6d8b5cf5c7022761b649115d184b038",NA
"9f92a391a271d11a1530427da3a2cfec21c57679",NA
"e5129f4e0fead85906b2b0ef48b253420c85060e",410.964953325681
"e6a92b275fb840ad324abb74e09a4d3517e7785a",NA
"64a758225c8fee36cfc6a33f8ce52435bee3f22b",561.147162745107
"7866c1a752ede108330f59479ba22bbe27e24959",445.454629876962
"e2d2423c2aa3c3191363bccba383a85740b6003a",467.168552365831
"e26a4055e714830a051bbd4118cb4e10cfe613f9",439.51504174322
"a2a35215a2bacc65b551efa3a17f34c5566ba27b",407.081625759417
"9e53b4840e7a00693adbb1eb46654e76c8309a61",496.449065804766
"ed93af2a0aa97c2b5e891d2ffec52090d447b8d4",NA
"4665254e0bacb0ecb8a006903b69fa80b51490d5",465.689154115982
"64a6357ce0328ec2be2d70104169f3b044bc3e98",NA
"166fb0fa70c428f172f3fcb85eddff4b3ca33545",553.455179502547
"b7e544c21d1ff99ef7b6d78a86b325c0645c9160",NA
"766c88ba88b04bd663ed05616d542db453b12cd5",NA
"16ba4511e82380eebd8917142d36a7f2ca28afd9",399.270098049486
"d03bea3b98a10800cf21885099655d78156b34c9",NA
"cf8eb8667a6230dc65850cccf3a1abf21ba8391a",NA
"b9ceb5058547f7ba48f2fc6323c2dad311e83349",NA
"1605b2665d898bf88f2d12046ffc219fc98011dd",NA
"3e934aed492c97df7bdd037b918beb8dcd3e0cb3",419.781666264706
"2b40888cb9a0fa0aca9642febd79836b4a71723b",NA
"3783d0f562e9914300b98214cbf59c47df628116",447.732052885023
"6259df3d2eb137841e632a56f2f7cca3e3ff4172",468.630699210972
"89b4c8805837e713f9a730c673c222d2fe78bd69",390.584306759387
"95c02dd69769edcba23a333a45ad4d70e6c0cfbd",588.530983480114
"4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e",399.38314380466
"c90b14063cc4b109019cacd40eba1359439a23a8",439.254910326202
"ae4b34c351e6200ec8d84d3b0681e0789dfa1acd",NA
"49412082f17170a1b1a7a0f4811fc3f84cab68d7",420.103758912145
"9f8d3b5c8003823b00814d8650478f4a4123310e",525.49618094459
"8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd",NA
"973f904d79c6d3556de58dd6a26972c4d1f519ac",426.563797333634
"f16b98a557d8b1b061c74d2f7fdc51e9a42adc00",524.552600894172
"236ccca2305d258085cfccd31359d025e8c2ef03",461.267361092198
"6e6e61a418676943dab9187c8c0a7c7608796ef3",NA
"00a65504314fd5a7c062943e9b5f2a282c43c96b",NA
"35c68cb7b68131dd4395dbaaceafc098adb26efe",487.301600605658
"72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c",464.440332763547
"39f3b003b013995457d88d0f976e589375ea381c",567.049833206952
"be2efc5d7aac68e406e259efd6a1383b0535d030",511.890402408826
"05654f1872402567f29cb0dbd2b6a67ca962ba20",430.510369568304
"01ef84ddbd815b848e2791e31d1e1fb530af0800",495.205016263826
"c617565d917710c71fc918bbd53a980d54c98b01",NA
"0347f75702f7a58defa7830fd2160be814ee63d7",470.171373345802
"e9f4a7e0f743c19594d064f493acc7da5705cb97",559.932721275478
"cbc361742d9f5471b72c408c86a163a3a0babdde",443.064283820995
"51a5c6236ca8dc5f31f3a163b32f27117200f21d",NA
"1d2002450bef0d038cfff583a8a45c1152adff4f",517.016361709128
"4028ff6efc6f00b3024a6e07394d97b5d05f52d4",411.222252421096
"b935e46f14ef9cabe4855d768f80a882afc5bbf3",542.221986855696
"dd89be9611dd1e70f883c325c3de4bfd4beddd54",592.822931061135
"7a6f4434324d90047db1434d2218b125200749d1",557.494822745425
"1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba",545.33878953839
"5943b6debfe5b94ae0e6819377ce039b35aa8f5b",610.050742507931
"b87878311a2b2974047b44213c352effc62b8ba2",NA
"53758d4e489f33ad1709258781c0db4fab9b5803",482.827770128067
"f9cd9be6a34c973e4e837fcfc8da5343b0e6d475",NA
"4d1782421e1635415765058a400cbf70e2efc504",526.095094282523
"8d827fe667c86686d1ad9f7ab6c62b30d3d916e1",501.596845360674
"79a6eeecf9786ed8a4c097c4eeb0ea5947796552",NA
"09985e3d85e82b3a084a6854d96f6eaaab8d8273",453.895113263159
"16d75e63608ef1837ee0170830e58cb7d368a3a0",NA
"52e6e0e10f90361c2ff44016e514330a60be586e",416.922065760695
"4b9588a9197d26bb43f6bd71dd1a34b598a2c94d",493.513395883099
"4496d0d42a729a789643e669e0f73b068777f1d7",429.795125002915
"0e62088a0bd61cefe0756a63c5af7132651e9eea",421.828475993827
"cd24a0c4131412a63327491a7f9a33d4d9c4bbb1",444.345945887871
"d6d378efae0f7fc2dcbf94d111a57f9a1706c52f",422.026100781717
"c16dc22c158d28ef77c69463309bd08d7c5b6736",441.268076991928
"62f07fb05c1335d56823a296968f0052ef393852",564.651366407608
"c921879f4f48c0cc5ba092b03e62973976c85a17",468.036407832879
"47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3",NA
"f9503cf91610c5dee9a59c9e20c3b147db7b8f31",569.032212093792
"fee103a972b59d0ccba0feb8675a40a245112360",408.841033732726
"49aafbfd3dc45435f5e1755a2e0723967d683a6c",609.397724768537
"cb4d8a04111bde60ff9e4f196f92717262918824",NA
"7c3a4910d03e83a50d81e96e6707d17f85205a9d",NA
"a12474a6e8f7fa3b7f6a57749d57abf3b0334c01",571.338237664723
"65b711ff6055c05fb83d01e46da49803d9dab58f",477.239620065971
"a6edeceb9d45fdd9f131984206250b116b0b94db",584.91683779174
"6cef00b0aa918bae22743dc4934c2d853e005135",NA
"a3f03a18f80a199f5f7c28e963c139b55d1fdfc9",477.138078802161
"0f73a216f0e2a2af8814d6faa530648df17cfe37",508.76415771532
"eca7b9fb647b11d556338ead147b829adeaee4b5",389.142596896699
"44881e8cfb00fdf360956e521c2250fba8d09d44",NA
"e5c708d08a060f7451495235140f8ed5fc6c65e2",NA
"9d86872c99e4afc37f1c6b01357a3128f947cd87",528.296139553443
"34e428fff9d5931c622b15ee18951f781dbc571b",429.175238661333
"6b10ac235069fa3fa257149b095e113710721781",432.353141158026
"6dd3df00297de5fc127deb03d1cb76ab9385d496",425.939731853427
"f578deabf3afe98992b136729474b1ed461bd6a3",578.496947117872
"e59a4f0a6af71a8e014026aa7c8dd9a473171aa7",629.793005653941
"7271ee9d0c25df94c37e8b50b63d8cc893127247",NA
"e1526ef25f838eeb588fa4f3df0cc514376901e0",502.848622663362
"f2b7d6d8635b65fb4730a3860998148f83cbf92a",446.552590137922
"05fb2b3c3cb1085375bf04a0c773f1de17a9a939",536.123640869271
"9943ea95b914e7b37549437fb292ce9608f10d41",510.418794482356
"7d93473c5e877b59586deaaf559da053dbc9a7bc",484.568769143604
"e65ba317385a51e76379f53a718b43678d468a17",495.166393792024
"cb8a7c0c876d287354b99b4480e0c5fe360583b7",443.676268426751
"259303751b8f314105e5889e30e02c3c1a887c5a",538.169006034475
